2026-01-29 01:27:34,351 | INFO | Run started: run_id=label_temporary__retrain_p2_all_seen_fit__012734
2026-01-29 01:27:46,902 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=14500 wall=1.271756887435913 cpu=1.28125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 24, 'buffer_size': 14500, 'global_batch_id': 29}
2026-01-29 01:27:48,397 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=15500 wall=1.379899024963379 cpu=1.375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 26, 'buffer_size': 15500, 'global_batch_id': 31}
2026-01-29 01:27:49,951 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=16500 wall=1.4481565952301025 cpu=1.453125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 28, 'buffer_size': 16500, 'global_batch_id': 33}
2026-01-29 01:27:51,590 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=17500 wall=1.534658670425415 cpu=1.53125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 30, 'buffer_size': 17500, 'global_batch_id': 35}
2026-01-29 01:27:53,394 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=18500 wall=1.696472406387329 cpu=1.6875 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 32, 'buffer_size': 18500, 'global_batch_id': 37}
2026-01-29 01:27:55,233 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=19500 wall=1.7398786544799805 cpu=1.71875 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 34, 'buffer_size': 19500, 'global_batch_id': 39}
2026-01-29 01:27:57,623 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=20500 wall=2.2553842067718506 cpu=2.265625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 36, 'buffer_size': 20500, 'global_batch_id': 41}
2026-01-29 01:27:59,620 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=21500 wall=1.894810676574707 cpu=1.90625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 38, 'buffer_size': 21500, 'global_batch_id': 43}
2026-01-29 01:28:01,704 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=22500 wall=1.9922173023223877 cpu=1.984375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 40, 'buffer_size': 22500, 'global_batch_id': 45}
2026-01-29 01:28:01,705 | INFO | Run finished. total={'wall_sec': 27.354153156280518, 'cpu_sec': 27.28125, 'cpu_pct': 99.7334841409127, 'rss_mb': None} peak_rss_mb=None
