2026-01-28 04:06:41,926 | INFO | Run started: run_id=BE_sudden__retrain_p2_last_window_wb2_fit__040641
2026-01-28 04:06:42,613 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=1000 wall=0.012002944946289062 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 22, 'buffer_size': 1000, 'global_batch_id': 27}
2026-01-28 04:06:42,644 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=1000 wall=0.013002157211303711 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 24, 'buffer_size': 1000, 'global_batch_id': 29}
2026-01-28 04:06:42,674 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=1000 wall=0.011999845504760742 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 26, 'buffer_size': 1000, 'global_batch_id': 31}
2026-01-28 04:06:42,703 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=1000 wall=0.011999845504760742 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 28, 'buffer_size': 1000, 'global_batch_id': 33}
2026-01-28 04:06:42,732 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=1000 wall=0.011996984481811523 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 30, 'buffer_size': 1000, 'global_batch_id': 35}
2026-01-28 04:06:42,762 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=1000 wall=0.01200103759765625 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 32, 'buffer_size': 1000, 'global_batch_id': 37}
2026-01-28 04:06:42,790 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=1000 wall=0.012409210205078125 cpu=0.0 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 34, 'buffer_size': 1000, 'global_batch_id': 39}
2026-01-28 04:06:42,829 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=1000 wall=0.013997077941894531 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 36, 'buffer_size': 1000, 'global_batch_id': 41}
2026-01-28 04:06:42,859 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=1000 wall=0.012998342514038086 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 38, 'buffer_size': 1000, 'global_batch_id': 43}
2026-01-28 04:06:42,890 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=1000 wall=0.013000249862670898 cpu=0.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 40, 'buffer_size': 1000, 'global_batch_id': 45}
2026-01-28 04:06:42,890 | INFO | Run finished. total={'wall_sec': 0.9638998508453369, 'cpu_sec': 0.9375, 'cpu_pct': 97.26114172315886, 'rss_mb': None} peak_rss_mb=None
