2026-01-29 01:28:48,784 | INFO | Run started: run_id=label_temporary__retrain_p2_last_window_wb2_update__012848
2026-01-29 01:28:51,731 | INFO | EVENT retrain_update batch_id=23 reason=periodic train_n=1000 wall=0.09651851654052734 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 18, 'buffer_size': 1000, 'global_batch_id': 23}
2026-01-29 01:28:51,903 | INFO | EVENT retrain_update batch_id=25 reason=periodic train_n=1000 wall=0.08109927177429199 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 20, 'buffer_size': 1000, 'global_batch_id': 25}
2026-01-29 01:28:52,076 | INFO | EVENT retrain_update batch_id=27 reason=periodic train_n=1000 wall=0.08314681053161621 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 22, 'buffer_size': 1000, 'global_batch_id': 27}
2026-01-29 01:28:52,267 | INFO | EVENT retrain_update batch_id=29 reason=periodic train_n=1000 wall=0.0902719497680664 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 24, 'buffer_size': 1000, 'global_batch_id': 29}
2026-01-29 01:28:52,454 | INFO | EVENT retrain_update batch_id=31 reason=periodic train_n=1000 wall=0.08970403671264648 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 26, 'buffer_size': 1000, 'global_batch_id': 31}
2026-01-29 01:28:52,648 | INFO | EVENT retrain_update batch_id=33 reason=periodic train_n=1000 wall=0.09124016761779785 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 28, 'buffer_size': 1000, 'global_batch_id': 33}
2026-01-29 01:28:52,835 | INFO | EVENT retrain_update batch_id=35 reason=periodic train_n=1000 wall=0.08866763114929199 cpu=0.0625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 30, 'buffer_size': 1000, 'global_batch_id': 35}
2026-01-29 01:28:53,036 | INFO | EVENT retrain_update batch_id=37 reason=periodic train_n=1000 wall=0.08982181549072266 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 32, 'buffer_size': 1000, 'global_batch_id': 37}
2026-01-29 01:28:53,241 | INFO | EVENT retrain_update batch_id=39 reason=periodic train_n=1000 wall=0.10731625556945801 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 34, 'buffer_size': 1000, 'global_batch_id': 39}
2026-01-29 01:28:53,426 | INFO | EVENT retrain_update batch_id=41 reason=periodic train_n=1000 wall=0.08148741722106934 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 36, 'buffer_size': 1000, 'global_batch_id': 41}
2026-01-29 01:28:53,611 | INFO | EVENT retrain_update batch_id=43 reason=periodic train_n=1000 wall=0.08860945701599121 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 38, 'buffer_size': 1000, 'global_batch_id': 43}
2026-01-29 01:28:53,781 | INFO | EVENT retrain_update batch_id=45 reason=periodic train_n=1000 wall=0.08098149299621582 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 40, 'buffer_size': 1000, 'global_batch_id': 45}
2026-01-29 01:28:53,781 | INFO | Run finished. total={'wall_sec': 4.996469497680664, 'cpu_sec': 4.96875, 'cpu_pct': 99.44521831478144, 'rss_mb': None} peak_rss_mb=None
