2026-01-28 03:55:02,396 | INFO | Run started: run_id=BE_sudden__retrain_p1_last_window_wb1_fit__035502
2026-01-28 03:55:03,303 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=500 wall=0.01582789421081543 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 500, 'global_batch_id': 25}
2026-01-28 03:55:03,328 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=500 wall=0.014420032501220703 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 500, 'global_batch_id': 26}
2026-01-28 03:55:03,348 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=500 wall=0.010651826858520508 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-28 03:55:03,376 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=500 wall=0.01453709602355957 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-28 03:55:03,403 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=500 wall=0.012789011001586914 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-28 03:55:03,429 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=500 wall=0.015100955963134766 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-28 03:55:03,456 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.015655517578125 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-28 03:55:03,481 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.013818979263305664 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-28 03:55:03,506 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.014517784118652344 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-28 03:55:03,529 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.011666059494018555 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-28 03:55:03,557 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.013802051544189453 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-28 03:55:03,582 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.013549089431762695 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-28 03:55:03,606 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.014349937438964844 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-28 03:55:03,632 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.014134645462036133 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-28 03:55:03,657 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.014950752258300781 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-28 03:55:03,683 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.012494564056396484 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-28 03:55:03,709 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.015060901641845703 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-28 03:55:03,743 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.022075653076171875 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-28 03:55:03,773 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.016000032424926758 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-28 03:55:03,797 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.013000249862670898 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-28 03:55:03,854 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=500 wall=0.04600024223327637 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-28 03:55:03,854 | INFO | Run finished. total={'wall_sec': 1.457507848739624, 'cpu_sec': 1.34375, 'cpu_pct': 92.1950438319769, 'rss_mb': None} peak_rss_mb=None
